-49	-61	-55	-49	-62	-84	-89	3
-45	-59	-56	-54	-64	-84	-78	3
-49	-56	-58	-42	-77	-76	-78	2
-63	-58	-62	-71	-74	-92	-94	1
-58	-51	-51	-56	-54	-85	-83	4
-27	-59	-56	-38	-62	-75	-79	2
-62	-58	-57	-65	-70	-82	-91	1
-50	-56	-53	-40	-65	-86	-80	3
-42	-52	-54	-35	-65	-69	-73	2
-40	-54	-57	-42	-64	-67	-71	2
-47	-54	-49	-52	-58	-79	-86	3
-40	-57	-47	-42	-69	-73	-70	2
-58	-50	-54	-60	-53	-86	-89	4
-57	-50	-58	-60	-51	-87	-88	4
-41	-58	-58	-42	-64	-79	-80	2
-73	-63	-65	-70	-80	-89	-93	1
-57	-57	-54	-58	-56	-84	-87	4
-60	-58	-56	-65	-68	-79	-86	1
-41	-54	-52	-37	-68	-73	-77	2
-51	-59	-51	-48	-67	-79	-79	3
-51	-51	-51	-51	-65	-78	-88	3
-46	-57	-52	-43	-69	-86	-85	3
-52	-52	-50	-49	-66	-77	-88	3
-52	-53	-54	-49	-63	-85	-79	3
-59	-54	-56	-65	-74	-79	-85	1
-49	-55	-49	-49	-60	-81	-81	3
-60	-54	-54	-60	-64	-88	-88	4
-54	-61	-51	-44	-63	-79	-76	3
-49	-58	-55	-52	-60	-83	-84	3
-39	-56	-55	-39	-68	-74	-73	2
-12	-64	-63	-18	-69	-72	-74	2
-38	-56	-55	-39	-75	-71	-75	2
-50	-54	-60	-43	-74	-76	-77	2
-52	-54	-54	-51	-63	-87	-78	3
-46	-53	-52	-45	-62	-79	-78	3
-63	-63	-57	-68	-71	-79	-82	1
-19	-63	-66	-20	-79	-73	-72	2
-36	-54	-56	-16	-61	-64	-79	2
-48	-57	-56	-49	-64	-87	-76	2
-50	-57	-50	-59	-62	-91	-93	3
-59	-54	-60	-65	-66	-80	-90	1
-43	-59	-51	-53	-61	-83	-85	3
-48	-59	-53	-45	-74	-81	-81	3
-48	-52	-49	-52	-63	-79	-77	3
-36	-55	-59	-37	-63	-70	-73	2
-62	-51	-54	-59	-64	-77	-81	1
-50	-59	-55	-47	-72	-79	-80	3
-38	-51	-53	-37	-67	-67	-68	2
-43	-54	-56	-40	-67	-70	-71	2
-61	-53	-53	-61	-63	-77	-81	1
-59	-55	-49	-60	-42	-92	-93	4
-61	-55	-63	-64	-69	-83	-82	1
-61	-57	-58	-62	-67	-78	-76	1
-62	-53	-55	-65	-49	-87	-87	4
-60	-59	-56	-63	-64	-82	-81	1
-59	-53	-49	-59	-45	-89	-88	4
-60	-53	-59	-64	-65	-76	-81	1
-51	-56	-60	-48	-60	-86	-83	3
-58	-53	-48	-58	-54	-88	-89	4
-42	-53	-53	-42	-63	-72	-72	2
-35	-55	-52	-14	-71	-69	-82	2
-66	-52	-48	-71	-55	-88	-87	4
-42	-55	-57	-38	-71	-71	-76	2
-61	-56	-63	-77	-67	-82	-96	1
-61	-56	-61	-74	-69	-87	-89	1
-60	-59	-51	-59	-53	-88	-88	4
-52	-56	-52	-49	-63	-87	-85	3
-48	-57	-54	-50	-66	-83	-78	3
-66	-62	-64	-68	-73	-89	-83	1
-53	-56	-50	-50	-67	-80	-81	3
-38	-58	-59	-41	-65	-68	-74	2
-41	-55	-53	-37	-64	-79	-76	2
-50	-58	-57	-42	-76	-74	-80	2
-37	-55	-56	-37	-67	-70	-66	2
-51	-55	-52	-48	-63	-87	-85	3
-62	-58	-61	-68	-70	-85	-86	1
-64	-57	-48	-60	-39	-88	-85	4
-66	-59	-70	-69	-76	-87	-89	1
-62	-55	-57	-62	-70	-82	-86	1
-40	-53	-49	-41	-71	-66	-65	2
-39	-52	-53	-36	-61	-67	-70	2
-59	-52	-57	-58	-50	-86	-88	4
-60	-50	-57	-60	-50	-89	-86	4
-26	-55	-55	-38	-71	-71	-70	2
-51	-53	-57	-51	-60	-76	-79	3
-62	-54	-60	-61	-71	-86	-80	1
-63	-57	-66	-66	-68	-83	-81	1
-58	-58	-51	-57	-49	-86	-90	4
-51	-51	-45	-53	-59	-84	-76	3
-44	-52	-60	-37	-66	-67	-73	2
-61	-61	-51	-62	-54	-85	-91	4
-64	-55	-52	-61	-50	-92	-94	4
-67	-64	-47	-64	-50	-88	-91	4
-18	-60	-59	-17	-68	-75	-75	2
-67	-52	-46	-66	-47	-89	-87	4
-61	-55	-62	-62	-65	-82	-81	1
-62	-52	-61	-66	-65	-85	-89	1
-65	-60	-60	-62	-75	-83	-79	1
-49	-49	-53	-48	-63	-84	-88	3
-65	-56	-55	-65	-68	-85	-93	1
-59	-54	-63	-72	-75	-81	-78	1
-58	-56	-51	-59	-65	-81	-84	1
-53	-68	-50	-51	-77	-85	-87	3
-61	-54	-52	-65	-49	-85	-91	4
-59	-55	-55	-62	-47	-91	-84	4
-63	-53	-47	-58	-46	-90	-81	4
-52	-57	-51	-55	-65	-85	-85	3
-68	-57	-67	-68	-75	-83	-83	1
-19	-60	-56	-36	-63	-70	-75	2
-49	-64	-58	-53	-70	-84	-80	3
-60	-54	-57	-60	-66	-80	-88	1
-62	-56	-59	-58	-67	-78	-79	1
-53	-47	-54	-53	-59	-83	-84	3
-44	-58	-58	-41	-75	-70	-64	2
-59	-50	-56	-59	-62	-78	-79	1
-47	-58	-50	-55	-64	-76	-74	3
-50	-57	-53	-49	-67	-83	-82	3
-35	-56	-55	-36	-69	-67	-78	2
-61	-56	-67	-61	-69	-82	-87	1
-63	-58	-64	-67	-74	-87	-87	1
-57	-52	-56	-62	-52	-92	-85	4
-35	-59	-57	-42	-66	-71	-70	2
-67	-55	-56	-64	-50	-88	-87	4
-64	-60	-63	-63	-72	-86	-84	1
-37	-57	-55	-40	-75	-71	-64	2
-58	-57	-46	-55	-50	-87	-85	4
-35	-58	-59	-40	-75	-75	-73	2
-38	-58	-53	-40	-63	-77	-70	2
-59	-50	-59	-59	-55	-85	-87	4
-59	-51	-46	-58	-46	-90	-90	4
-38	-53	-53	-38	-66	-70	-69	2
-58	-56	-46	-56	-62	-84	-87	4
-37	-58	-53	-43	-76	-66	-69	2
-62	-57	-56	-63	-66	-84	-82	1
-61	-54	-51	-63	-44	-87	-88	4
-51	-56	-51	-58	-58	-80	-86	3
-58	-52	-49	-60	-47	-87	-92	4
-63	-54	-50	-55	-50	-85	-79	4
-41	-58	-66	-41	-73	-71	-79	2
-40	-56	-53	-44	-69	-77	-79	2
-60	-61	-58	-63	-49	-84	-85	4
-59	-57	-63	-66	-65	-82	-78	1
-43	-57	-51	-52	-62	-79	-77	3
-63	-56	-50	-56	-49	-89	-92	4
-61	-52	-49	-56	-46	-84	-83	4
-48	-54	-50	-49	-61	-81	-84	3
-36	-55	-53	-46	-63	-68	-71	2
-46	-56	-52	-51	-62	-85	-81	3
-40	-56	-56	-38	-66	-77	-74	2
-40	-52	-51	-45	-64	-70	-65	2
-64	-52	-59	-59	-66	-86	-87	1
-62	-55	-63	-61	-68	-81	-83	1
-64	-55	-60	-74	-66	-87	-87	1
-57	-54	-59	-63	-65	-80	-80	1
-36	-53	-50	-37	-70	-72	-72	2
-60	-53	-59	-64	-70	-80	-90	1
-62	-59	-48	-65	-51	-87	-86	4
-48	-52	-54	-47	-61	-80	-86	3
-49	-54	-53	-50	-70	-78	-86	3
-58	-53	-46	-59	-50	-86	-90	4
-36	-54	-56	-35	-61	-70	-79	2
-51	-55	-56	-49	-58	-84	-84	3
-60	-57	-60	-66	-76	-82	-80	1
-36	-50	-58	-41	-74	-74	-69	2
-40	-56	-53	-50	-71	-79	-78	2
-39	-54	-61	-43	-75	-64	-74	2
-53	-56	-51	-50	-61	-83	-81	3
-60	-52	-59	-65	-66	-82	-80	1
-36	-55	-50	-41	-66	-72	-69	2
-59	-52	-55	-59	-52	-88	-87	4
-63	-54	-49	-62	-43	-89	-91	4
-57	-57	-50	-59	-54	-85	-81	4
-61	-54	-45	-66	-45	-88	-87	4
-57	-52	-46	-60	-43	-88	-85	4
-41	-59	-54	-41	-58	-80	-80	2
-63	-48	-51	-59	-69	-77	-82	1
-45	-60	-59	-52	-57	-83	-85	3
-47	-54	-51	-47	-66	-88	-80	3
-49	-56	-45	-42	-66	-83	-80	3
-37	-54	-55	-38	-72	-76	-79	2
-50	-55	-54	-50	-69	-79	-82	3
-71	-62	-65	-68	-83	-85	-86	1
-63	-59	-45	-65	-47	-89	-92	4
-61	-56	-62	-67	-66	-81	-88	1
-60	-57	-55	-66	-69	-82	-89	1
-56	-58	-60	-59	-66	-80	-77	1
-52	-56	-52	-44	-63	-87	-84	3
-63	-59	-61	-61	-66	-79	-80	1
-43	-59	-54	-39	-63	-79	-87	2
-52	-48	-52	-54	-63	-78	-80	3
-66	-59	-64	-67	-77	-87	-85	1
-61	-57	-65	-59	-67	-86	-87	1
-59	-54	-49	-58	-52	-83	-93	4
-48	-63	-58	-44	-74	-79	-78	2
-38	-55	-56	-42	-66	-72	-75	2
-46	-58	-54	-49	-62	-81	-88	3
-43	-55	-53	-52	-60	-78	-86	3
-48	-58	-56	-38	-65	-67	-76	2
-63	-59	-54	-77	-42	-91	-92	4
-62	-53	-52	-59	-48	-87	-92	4
-18	-62	-59	-14	-73	-71	-78	2
-51	-54	-51	-53	-60	-86	-79	3
-61	-56	-66	-65	-71	-85	-88	1
-45	-52	-59	-43	-71	-74	-79	2
-51	-55	-52	-49	-64	-86	-83	3
-65	-60	-62	-68	-69	-84	-89	1
-64	-54	-56	-65	-74	-85	-87	1
-40	-55	-53	-36	-60	-77	-77	2
-61	-55	-59	-58	-66	-79	-78	1
-58	-51	-49	-61	-48	-88	-85	4
-39	-57	-55	-42	-61	-74	-75	2
-65	-59	-61	-67	-72	-86	-81	1
-60	-53	-52	-62	-50	-91	-88	4
-60	-53	-50	-66	-39	-86	-86	4
-46	-54	-53	-48	-64	-78	-79	3
-61	-58	-60	-64	-73	-81	-82	1
-46	-53	-53	-43	-59	-83	-78	3
-63	-56	-51	-57	-45	-88	-88	4
-65	-57	-45	-66	-47	-92	-92	4
-59	-51	-64	-57	-69	-80	-80	1
-62	-58	-52	-63	-50	-87	-88	4
-48	-56	-49	-52	-60	-82	-73	3
-56	-51	-62	-62	-71	-77	-82	1
-51	-52	-52	-56	-68	-79	-87	3
-55	-54	-46	-60	-50	-84	-86	4
-52	-56	-52	-50	-65	-86	-84	3
-45	-55	-54	-43	-71	-89	-77	2
-52	-48	-56	-53	-62	-78	-81	3
-49	-52	-53	-54	-65	-77	-88	3
-59	-54	-48	-62	-47	-85	-89	4
-59	-52	-55	-60	-55	-87	-88	4
-57	-61	-53	-59	-52	-87	-89	4
-65	-54	-56	-64	-66	-79	-81	1
-57	-58	-52	-66	-46	-86	-90	4
-35	-58	-54	-36	-69	-69	-73	2
-65	-62	-49	-67	-45	-88	-94	4
-37	-60	-53	-37	-64	-68	-67	2
-42	-61	-63	-44	-74	-76	-75	2
-37	-49	-57	-42	-62	-64	-71	2
-18	-63	-62	-38	-72	-71	-73	2
-58	-53	-61	-62	-64	-78	-81	1
-46	-48	-52	-52	-62	-77	-80	3
-53	-62	-52	-53	-65	-79	-91	3
-39	-54	-55	-37	-71	-64	-67	2
-38	-58	-59	-37	-66	-74	-67	2
-60	-54	-57	-66	-64	-81	-83	1
-68	-51	-59	-67	-65	-80	-87	1
-46	-53	-50	-53	-64	-81	-86	3
-60	-56	-57	-65	-49	-85	-89	4
-55	-54	-43	-60	-51	-84	-88	4
-43	-55	-50	-39	-61	-69	-73	2
-57	-53	-54	-61	-73	-86	-81	1
-50	-56	-55	-47	-63	-86	-77	2
-46	-48	-53	-49	-59	-80	-78	3
-59	-58	-48	-65	-53	-83	-90	4
-51	-53	-52	-55	-67	-78	-88	3
-17	-56	-57	-35	-71	-69	-74	2
-51	-53	-52	-55	-68	-78	-91	3
-64	-59	-51	-67	-43	-88	-92	4
-56	-54	-47	-59	-52	-84	-91	4
-37	-56	-58	-39	-66	-70	-72	2
-51	-58	-56	-48	-61	-79	-82	3
-53	-58	-50	-48	-64	-88	-80	3
-69	-61	-62	-62	-75	-85	-84	1
-64	-55	-55	-66	-49	-88	-88	4
-62	-56	-67	-63	-68	-82	-86	1
-59	-51	-55	-59	-54	-87	-88	4
-59	-49	-53	-59	-62	-81	-83	1
-64	-59	-52	-65	-50	-88	-85	4
-63	-54	-61	-66	-73	-84	-88	1
-64	-62	-57	-69	-67	-77	-81	1
-57	-56	-47	-58	-44	-88	-82	4
-52	-53	-56	-49	-62	-83	-80	3
-52	-57	-61	-59	-59	-85	-85	3
-47	-55	-55	-49	-67	-85	-80	3
-62	-53	-61	-59	-74	-84	-81	1
-58	-57	-48	-64	-52	-92	-87	4
-50	-55	-57	-48	-80	-81	-76	2
-14	-59	-64	-16	-79	-76	-72	2
-59	-52	-56	-59	-51	-89	-84	4
-55	-50	-46	-57	-48	-76	-87	4
-41	-57	-55	-43	-65	-71	-76	2
-48	-63	-55	-42	-71	-81	-79	2
-65	-52	-46	-65	-49	-88	-87	4
-45	-52	-52	-51	-64	-84	-84	3
-66	-58	-61	-63	-73	-81	-85	1
-40	-58	-60	-49	-72	-74	-80	2
-35	-54	-59	-46	-62	-66	-70	2
-41	-57	-63	-40	-73	-66	-65	2
-48	-58	-52	-53	-61	-88	-83	3
-48	-54	-52	-54	-58	-87	-89	3
-61	-56	-49	-60	-52	-91	-85	4
-66	-57	-62	-61	-74	-81	-89	1
-50	-51	-54	-43	-66	-78	-78	3
-45	-51	-59	-53	-62	-82	-85	3
-67	-61	-62	-67	-77	-83	-91	1
-56	-50	-51	-60	-58	-81	-84	4
-64	-55	-48	-61	-50	-83	-87	4
-61	-55	-45	-55	-56	-85	-85	4
-42	-57	-61	-43	-73	-67	-66	2
-55	-60	-50	-55	-63	-88	-87	3
-49	-56	-51	-54	-65	-79	-78	3
-63	-59	-53	-70	-46	-86	-88	4
-39	-55	-55	-47	-80	-66	-63	2
-38	-55	-51	-43	-64	-73	-73	2
-64	-52	-63	-62	-71	-84	-79	1
-59	-53	-56	-59	-51	-87	-89	4
-64	-54	-56	-66	-52	-88	-85	4
-40	-54	-52	-38	-60	-69	-75	2
-39	-56	-55	-41	-62	-69	-75	2
-52	-53	-57	-52	-57	-83	-83	3
-61	-50	-51	-59	-55	-87	-83	4
-66	-55	-63	-65	-68	-85	-90	1
-66	-57	-57	-64	-69	-84	-90	1
-58	-54	-52	-61	-74	-75	-82	1
-62	-57	-58	-63	-70	-85	-86	1
-60	-57	-58	-58	-50	-83	-88	4
-61	-54	-60	-62	-66	-79	-85	1
-58	-48	-59	-59	-64	-84	-77	1
-60	-51	-61	-63	-64	-86	-81	1
-59	-62	-54	-62	-46	-87	-91	4
-65	-58	-64	-69	-81	-88	-90	1
-62	-53	-57	-60	-69	-87	-86	1
-38	-56	-48	-39	-71	-72	-71	2
-51	-63	-55	-54	-69	-84	-79	3
-48	-54	-56	-49	-66	-81	-80	3
-45	-53	-51	-36	-78	-72	-76	2
-67	-57	-55	-65	-49	-88	-87	4
-49	-50	-51	-50	-62	-75	-75	3
-59	-53	-57	-60	-51	-89	-95	4
-40	-57	-58	-38	-64	-74	-79	2
-61	-59	-62	-65	-66	-81	-83	1
-50	-49	-54	-48	-62	-79	-75	3
-61	-61	-52	-68	-45	-88	-88	4
-56	-56	-40	-62	-50	-86	-86	4
-37	-55	-55	-40	-73	-72	-74	2
-66	-57	-55	-65	-48	-91	-87	4
-65	-60	-59	-63	-76	-86	-82	1
-49	-52	-54	-52	-60	-83	-79	3
-49	-62	-56	-50	-63	-83	-89	3
-65	-56	-63	-71	-77	-89	-85	1
-55	-50	-51	-61	-48	-82	-79	4
-69	-59	-70	-67	-75	-82	-82	1
-49	-59	-57	-49	-67	-85	-83	3
-63	-57	-67	-66	-79	-86	-89	1
-39	-54	-55	-37	-61	-77	-79	2
-49	-49	-47	-50	-59	-79	-88	3
-58	-57	-55	-66	-51	-88	-87	4
-60	-53	-60	-67	-64	-81	-79	1
-54	-55	-50	-48	-64	-80	-78	3
-62	-59	-63	-64	-70	-84	-84	1
-52	-52	-53	-53	-56	-78	-79	3
-36	-57	-56	-37	-69	-77	-72	2
-59	-50	-45	-60	-48	-83	-85	4
-62	-60	-55	-67	-43	-88	-92	4
-41	-59	-53	-40	-69	-80	-78	2
-52	-60	-65	-48	-64	-79	-75	2
-52	-53	-53	-56	-64	-78	-88	3
-63	-54	-55	-67	-71	-82	-87	1
-51	-55	-54	-49	-60	-79	-84	3
-63	-57	-55	-63	-49	-88	-81	4
-66	-53	-58	-63	-69	-81	-80	1
-68	-63	-65	-74	-81	-84	-89	1
-41	-60	-65	-51	-72	-74	-78	2
-13	-54	-57	-21	-77	-72	-72	2
-58	-51	-59	-65	-74	-86	-82	1
-47	-58	-49	-45	-66	-85	-79	3
-52	-60	-51	-46	-63	-84	-77	3
-71	-62	-63	-69	-75	-85	-87	1
-47	-58	-51	-43	-65	-80	-80	3
-62	-49	-59	-63	-62	-80	-79	1
-56	-54	-50	-58	-50	-83	-85	4
-67	-56	-65	-66	-75	-83	-81	1
-37	-56	-57	-39	-61	-72	-74	2
-49	-54	-50	-52	-60	-85	-88	3
-61	-58	-48	-57	-52	-91	-92	4
-50	-53	-52	-50	-61	-79	-83	3
-41	-56	-50	-43	-66	-77	-76	2
-51	-53	-56	-56	-64	-77	-88	3
-49	-64	-53	-52	-63	-73	-78	3
-35	-60	-54	-35	-61	-81	-80	2
-52	-56	-51	-46	-63	-86	-82	3
-40	-53	-51	-37	-78	-73	-77	2
-50	-54	-51	-46	-63	-79	-84	3
-59	-56	-50	-60	-52	-81	-85	4
-46	-58	-53	-48	-60	-79	-79	3
-64	-59	-51	-62	-51	-88	-91	4
-59	-49	-45	-57	-52	-80	-82	4
-45	-58	-59	-42	-66	-81	-75	2
-50	-57	-58	-44	-82	-75	-78	2
-41	-56	-56	-38	-72	-67	-70	2
-58	-54	-44	-59	-47	-83	-86	4
